issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,duplicate_findings,fetch_error,page_title
48,USA Cities over 100k 3/3,https://www.stamfordct.gov/,https://www.stamfordct.gov/,403,false,false,2769,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,1,,Access Denied
48,USA Cities over 100k 3/3,http://ci.victorville.ca.us/,http://ci.victorville.ca.us/,,false,false,10494,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,0,fetch failed,
48,USA Cities over 100k 3/3,https://www.miramarfl.gov/,https://www.miramarfl.gov/Home,200,true,true,15494,true,1276,22,118,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r78,,true,985,3,42,36,aria-allowed-role;aria-dialog-name;aria-valid-attr-value,,true,2799,77,74,3,76,0,aria_child_valid;aria_content_in_landmark;aria_id_unique;aria_keyboard_handler_exists;aria_role_valid;aria_widget_labelled;caption_track_exists;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;input_label_visible;media_keyboard_controllable;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,true,78,14,14,0,0,0,aria/aria-allowed-role;distinguishable/color-contrast;landmarks/region;text-alternatives/image-alt-words,,18,,Home
48,USA Cities over 100k 3/3,http://www.coralsprings.org/,https://www.coralsprings.gov/Home,200,true,true,13113,true,1072,45,14,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r83,,true,745,0,7,38,,,true,1715,18,18,0,20,0,aria_child_valid;aria_content_in_landmark;aria_eventhandler_role_valid;aria_keyboard_handler_exists;element_attribute_deprecated;element_tabbable_visible;input_label_visible;script_onclick_misuse;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_sensory_misuse,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/no-duplicate-banner;landmarks/no-duplicate-contentinfo;landmarks/no-duplicate-main;landmarks/region,,35,,Home - City of Coral Springs
48,USA Cities over 100k 3/3,https://www.sterlingheights.gov/,https://www.sterlingheights.gov/,200,true,false,21942,true,1342,107,96,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r85,,true,1519,8,72,37,heading-order;landmark-unique;region,,true,4629,91,62,29,85,0,aria_content_in_landmark;aria_keyboard_handler_exists;aria_landmark_name_unique;aria_navigation_label_unique;aria_region_label_unique;aria_role_redundant;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;form_submit_button_exists;input_label_before;input_label_visible;input_onchange_review;label_name_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_contrast_sufficient;widget_tabbable_single,,true,70,22,22,0,0,0,keyboard-accessible/focus-order;labels-and-names/label-content-mismatch;landmarks/complementary-is-top-level;landmarks/landmark-unique;landmarks/region;navigable/heading-order,,113,,"Sterling Heights, MI - Official Website | Official Website"
48,USA Cities over 100k 3/3,https://www.newhavenct.gov/,https://www.newhavenct.gov/,403,false,false,2806,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,1,,Access Denied
48,USA Cities over 100k 3/3,http://www.cityofcarrollton.com/,http://www.cityofcarrollton.com/,403,false,false,2623,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,1,,Access Denied
48,USA Cities over 100k 3/3,http://www.midlandtexas.gov/,http://www.midlandtexas.gov/,,false,false,60003,false,0,0,0,0,,URL scan timeout exceeded,false,0,0,0,0,,URL scan timeout exceeded,false,0,0,0,0,0,0,,URL scan timeout exceeded,false,0,0,0,0,0,0,,URL scan timeout exceeded,0,URL scan exceeded 60s timeout,
48,USA Cities over 100k 3/3,https://www.normanok.gov/,https://www.normanok.gov/,200,true,false,17918,true,1095,81,183,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r64;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r85,,true,1051,10,88,39,aria-allowed-role;aria-prohibited-attr;empty-heading;list;presentation-role-conflict;region,,true,3098,214,175,39,190,0,aria_accessiblename_exists;aria_attribute_valid;aria_complementary_labelled;aria_content_in_landmark;aria_descendant_valid;aria_form_label_unique;aria_landmark_name_unique;aria_role_redundant;aria_role_valid;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;figure_label_exists;form_submit_button_exists;heading_content_exists;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading,,true,86,6,6,0,0,0,aria/aria-allowed-role;keyboard-accessible/focus-order;labels-and-names/aria-command-name;labels-and-names/button-name;navigable/empty-heading,,102,,"Welcome to the City of Norman, OK | City of Norman, OK"
48,USA Cities over 100k 3/3,http://www.santaclaraca.gov/,http://www.santaclaraca.gov/,403,false,false,2802,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,1,,Access Denied
48,USA Cities over 100k 3/3,http://www.athensclarkecounty.com/,https://www.accgov.com/,200,true,true,21569,true,1494,58,52,42,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r64;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r80,,true,1501,14,52,39,aria-allowed-role;aria-required-children;aria-required-parent;aria-valid-attr-value;empty-heading;heading-order;landmark-complementary-is-top-level;landmark-unique;region,,true,4382,96,69,27,59,0,aria_accessiblename_exists;aria_attribute_deprecated;aria_child_valid;aria_complementary_labelled;aria_content_in_landmark;aria_id_unique;aria_keyboard_handler_exists;aria_landmark_name_unique;aria_navigation_label_unique;aria_parent_required;aria_role_redundant;aria_role_valid;aria_widget_labelled;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;form_submit_button_exists;heading_content_exists;input_label_before;input_label_exists;input_label_visible;input_onchange_review;style_color_misuse;style_focus_visible;style_highcontrast_visible;target_spacing_sufficient;text_block_heading;text_contrast_sufficient;text_quoted_correctly;widget_tabbable_single,,true,77,15,15,0,0,0,aria/aria-allowed-role;aria/aria-prohibited-attr;keyboard-accessible/focus-order;landmarks/complementary-is-top-level;landmarks/landmark-unique;landmarks/region;navigable/empty-heading;navigable/heading-order;navigable/page-has-heading-one,,66,,"Athens-Clarke County, GA - Official Website | Official Website"
48,USA Cities over 100k 3/3,http://www.caguas.gov.pr/,https://caguas.gov.pr/,200,true,true,43037,true,1736,218,111,47,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,1907,64,13,47,color-contrast;landmark-no-duplicate-contentinfo;landmark-unique;link-in-text-block;link-name;page-has-heading-one;region,,true,6587,87,81,6,111,0,a_text_purpose;aria_contentinfo_label_unique;aria_contentinfo_single;aria_hidden_nontabbable;aria_landmark_name_unique;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;script_onclick_misuse;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_contrast_sufficient,,true,29,63,63,0,0,0,distinguishable/color-contrast;distinguishable/link-in-text-block;landmarks/no-duplicate-contentinfo;landmarks/region;navigable/link-name;navigable/page-has-heading-one,,211,,Home Caguas - Municipio de Caguas
48,USA Cities over 100k 3/3,https://www.toaks.org/,https://toaks.gov/,200,true,true,39598,true,1512,340,248,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r80;https://alfa.siteimprove.com/rules/sia-r86,,true,1882,71,37,46,aria-allowed-role;aria-required-children;color-contrast;heading-order;landmark-one-main;list;listitem;meta-viewport;presentation-role-conflict;region,,true,5635,498,245,253,363,0,aria_attribute_valid;aria_child_valid;aria_content_in_landmark;aria_contentinfo_misuse;aria_keyboard_handler_exists;aria_role_valid;aria_widget_labelled;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;heading_content_exists;input_label_visible;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_contrast_sufficient;text_sensory_misuse;widget_tabbable_single,,true,6,86,86,0,0,0,adaptable/list-children;adaptable/listitem-parent;aria/aria-allowed-role;aria/presentation-role-conflict;distinguishable/color-contrast;distinguishable/meta-viewport;labels-and-names/frame-title;labels-and-names/label-content-mismatch;landmarks/landmark-main;landmarks/region;navigable/heading-order;text-alternatives/image-alt-words,,576,,"Thousand Oaks, CA"
48,USA Cities over 100k 3/3,http://www.topeka.org/,https://topeka.gov/,200,true,true,11994,true,646,38,71,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68,,true,430,7,35,41,frame-title;image-alt;region,,true,1206,54,49,5,67,0,aria_child_valid;aria_content_in_landmark;element_attribute_deprecated;element_tabbable_visible;frame_title_exists;style_background_decorative;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_contrast_sufficient,,true,85,7,7,0,0,0,keyboard-accessible/focus-order;labels-and-names/frame-title;landmarks/region;text-alternatives/img-alt,,29,,"Welcome to Topeka, KS"
48,USA Cities over 100k 3/3,https://www.simivalley.org/,https://www.simivalley.org/,403,false,false,2886,true,21,4,0,76,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,9,5,0,80,html-has-lang;landmark-one-main;region,,true,25,3,3,0,0,0,aria_content_in_landmark;html_lang_exists;skip_main_exists,,true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;readable/html-has-lang,,1,,Access Denied
48,USA Cities over 100k 3/3,https://www.como.gov/,https://www.como.gov/,200,true,false,5147,true,30,6,2,74,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,21,6,0,78,html-has-lang;landmark-one-main;meta-viewport;page-has-heading-one;region,,true,66,9,9,0,5,0,aria_content_in_landmark;html_lang_exists;html_skipnav_exists;skip_main_exists;style_background_decorative;style_color_misuse;style_highcontrast_visible,,true,85,7,6,1,0,0,distinguishable/meta-viewport;landmarks/landmark-main;landmarks/region;navigable/page-has-heading-one;readable/html-has-lang,,2,,City of Columbia Missouri - Official Government Website
48,USA Cities over 100k 3/3,https://www.cityofvallejo.net/,https://www.cityofvallejo.net/,200,true,false,21647,true,1067,43,18,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r70;https://alfa.siteimprove.com/rules/sia-r73,,true,3681,139,66,31,aria-allowed-role;aria-hidden-focus;aria-progressbar-name;aria-prohibited-attr;color-contrast;empty-heading;frame-title;landmark-complementary-is-top-level;landmark-unique;meta-viewport;region,,true,1831,47,32,15,39,0,aria_attribute_valid;aria_hidden_nontabbable;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_visible;frame_src_valid;frame_title_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_sensory_misuse;widget_tabbable_exists;widget_tabbable_single,,true,81,11,10,1,0,0,aria/aria-hidden-focus;distinguishable/meta-viewport;keyboard-accessible/focus-order;labels-and-names/frame-title;landmarks/landmark-main;landmarks/landmark-unique,,162,,"Home - City of Vallejo, CA"
