issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
122,Mgov —,https://medicare.gov/,https://www.medicare.gov/,200,true,true,25152,true,955,52,0,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,906,0,8,34,,,true,2299,24,18,6,15,0,aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_legend_valid;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_sensory_misuse,,true,91,1,1,0,0,0,keyboard-accessible/focus-order,,true,491,38,100,2,QW-ACT-R19;QW-ACT-R76,,84,,Welcome to Medicare | Medicare
122,Mgov —,https://medicare.gov/about-us/accessibility-nondiscrimination-notice,https://www.medicare.gov/about-us/accessibility-nondiscrimination-notice,200,true,true,20011,true,1072,63,8,42,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,989,0,0,34,,,true,2270,30,26,4,16,0,aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;fieldset_legend_valid;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_sensory_misuse,,true,91,1,1,0,0,0,keyboard-accessible/focus-order,,true,548,32,75,2,QW-ACT-R19;QW-ACT-R76,,88,,Accessibility &amp; Nondiscrimination Notice | Medicare
122,Mgov —,https://medicare.gov/basics/forms-publications-mailings/mailings/help-with-costs/copayment-changing,https://www.medicare.gov/basics/forms-publications-mailings/mailings/help-with-costs/copayment-changing,200,true,true,17595,true,962,56,8,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,894,0,0,34,,,true,2052,28,25,3,16,0,aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;fieldset_legend_valid;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_sensory_misuse,,true,91,1,1,0,0,0,keyboard-accessible/focus-order,,true,492,32,73,1,QW-ACT-R19;QW-ACT-R76,,81,,Change Extra Help Copayment Notice | Medicare
122,Mgov —,https://medicare.gov/coverage/find-alphabetically,https://www.medicare.gov/coverage/find-alphabetically,200,true,true,21047,true,1598,137,0,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,1509,0,1,34,,,true,3564,62,28,34,40,0,aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_legend_valid;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;widget_tabbable_single,,true,90,2,2,0,0,0,adaptable/aria-required-children;keyboard-accessible/focus-order,,true,900,33,101,2,QW-ACT-R19;QW-ACT-R76,,193,,Find services alphabetically | Medicare
122,Mgov —,https://medicare.gov/coverage/search,https://www.medicare.gov/coverage/search,200,true,true,18879,true,806,84,0,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,832,0,0,34,,,true,1901,30,27,3,16,0,aria_content_in_landmark;aria_form_label_unique;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_legend_valid;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible,,true,91,1,1,0,0,0,keyboard-accessible/focus-order,,true,446,33,71,2,QW-ACT-R19;QW-ACT-R76,,111,,Search results | Medicare
122,Mgov —,https://medicare.gov/coverage/search/pii,https://www.medicare.gov/coverage/search/pii,200,true,true,16454,true,820,87,0,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,836,0,0,34,,,true,1934,30,27,3,16,0,aria_content_in_landmark;aria_form_label_unique;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_legend_valid;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible,,true,91,1,1,0,0,0,keyboard-accessible/focus-order,,true,447,33,72,1,QW-ACT-R19;QW-ACT-R76,,113,,Protecting your privacy is important to us | Medicare
122,Mgov —,https://medicare.gov/prescription-payment-plan,https://www.medicare.gov/prescription-payment-plan,200,true,true,18244,true,955,61,14,41,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78,,true,1166,5,2,34,color-contrast;frame-title;image-alt;landmark-unique,,true,2139,32,29,3,17,0,aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;fieldset_legend_valid;frame_src_valid;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_sensory_misuse,,true,90,2,2,0,0,0,keyboard-accessible/focus-order;labels-and-names/label-content-mismatch,,true,492,36,78,2,QW-ACT-R19;QW-ACT-R30;QW-ACT-R76,,85,,What’s the Medicare Prescription Payment Plan? | Medicare
122,Mgov —,https://medicare.gov/providers-services,https://www.medicare.gov/providers-services,200,true,true,17485,true,853,53,0,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,845,0,0,34,,,true,1941,23,20,3,11,0,aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_legend_valid;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible,,true,91,1,1,0,0,0,keyboard-accessible/focus-order,,true,444,35,69,2,QW-ACT-R19;QW-ACT-R76,,78,,Providers &amp; Services | Medicare
122,Mgov —,https://medicare.gov/search/medicare/pii,https://www.medicare.gov/search/medicare/pii,200,true,true,17877,true,782,44,1,42,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,792,0,0,34,,,true,1760,16,13,3,7,0,aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;fieldset_legend_valid;frame_src_valid;input_label_visible;style_color_misuse;style_highcontrast_visible,,true,90,2,2,0,0,0,keyboard-accessible/focus-order;landmarks/landmark-unique,,true,412,30,66,2,QW-ACT-R19;QW-ACT-R76,,68,,Protecting your privacy is important to us | Medicare
122,Mgov —,https://medicare.gov/basics/report-a-death,https://www.medicare.gov/basics/report-a-death,200,true,true,17460,true,826,50,0,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,812,0,0,34,,,true,1854,23,20,3,11,0,aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;fieldset_legend_valid;frame_src_valid;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible,,true,91,1,1,0,0,0,keyboard-accessible/focus-order,,true,437,32,67,2,QW-ACT-R19;QW-ACT-R76,,75,,Report a death | Medicare
