issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-consumer-services,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-consumer-services,200,true,false,7753,false,0,0,0,0,,Skipped (not requested),true,527,8,3,42,landmark-no-duplicate-banner;landmark-unique;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,89,3,3,0,0,0,keyboard-accessible/tabindex;landmarks/landmark-unique;landmarks/no-duplicate-banner,,false,0,0,0,0,,Skipped (not requested),0,,Find Equity and Accessibility Resources for Consumer Services | Georgia.gov
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-disability-services,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-disability-services,200,true,false,7371,false,0,0,0,0,,Skipped (not requested),true,541,8,3,42,landmark-no-duplicate-banner;landmark-unique;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,89,3,3,0,0,0,keyboard-accessible/tabindex;landmarks/landmark-unique;landmarks/no-duplicate-banner,,false,0,0,0,0,,Skipped (not requested),0,,Find Equity and Accessibility Resources for Disability Services | Georgia.gov
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-veterans-services,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-veterans-services,200,true,false,7058,false,0,0,0,0,,Skipped (not requested),true,531,8,3,42,landmark-no-duplicate-banner;landmark-unique;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,89,3,3,0,0,0,keyboard-accessible/tabindex;landmarks/landmark-unique;landmarks/no-duplicate-banner,,false,0,0,0,0,,Skipped (not requested),0,,Find Equity and Accessibility Resources for Veterans Services | Georgia.gov
65,Georgia.gov,https://georgia.gov/how-do-i-find-aging-equity-and-accessibility-resources,https://georgia.gov/how-do-i-find-aging-equity-and-accessibility-resources,200,true,false,7003,false,0,0,0,0,,Skipped (not requested),true,535,8,3,42,landmark-no-duplicate-banner;landmark-unique;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,89,3,3,0,0,0,keyboard-accessible/tabindex;landmarks/landmark-unique;landmarks/no-duplicate-banner,,false,0,0,0,0,,Skipped (not requested),0,,Find Aging Equity and Accessibility Resources | Georgia.gov
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-assistance-programs,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-assistance-programs,200,true,false,6736,false,0,0,0,0,,Skipped (not requested),true,537,8,3,42,landmark-no-duplicate-banner;landmark-unique;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,false,0,0,0,0,,Skipped (not requested),0,,Find Equity and Accessibility Resources for Assistance Programs | Georgia.gov
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-children-and-parenting,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-children-and-parenting,429,false,false,6648,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),true,89,3,3,0,0,0,keyboard-accessible/tabindex;landmarks/landmark-unique;landmarks/no-duplicate-banner,,false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-courts-and-corrections,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-courts-and-corrections,429,false,false,6397,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-education-and-teaching,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-education-and-teaching,403,false,false,6682,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),true,89,3,3,0,0,0,keyboard-accessible/tabindex;landmarks/landmark-unique;landmarks/no-duplicate-banner,,false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
65,Georgia.gov,https://georgia.gov/,https://georgia.gov/,429,false,false,6408,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
65,Georgia.gov,https://georgia.gov/accessibility,https://georgia.gov/accessibility,429,false,false,6799,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),true,91,1,1,0,0,0,keyboard-accessible/tabindex,,false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
65,Georgia.gov,https://georgia.gov/contacts/child-support-services,https://georgia.gov/contacts/child-support-services,429,false,false,6399,false,0,0,0,0,,Skipped (not requested),true,116,2,0,128,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
65,Georgia.gov,https://georgia.gov/organization/georgia-department-human-services-division-child-support-services,https://georgia.gov/organization/georgia-department-human-services-division-child-support-services,200,true,false,6868,false,0,0,0,0,,Skipped (not requested),true,581,4,1,40,empty-heading;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,false,0,0,0,0,,Skipped (not requested),0,,"Georgia Department of Human Services, Division of Child Support Services | Georgia.gov"
65,Georgia.gov,https://georgia.gov/find-a-job-in-georgia,https://georgia.gov/find-a-job-in-georgia,200,true,false,6853,false,0,0,0,0,,Skipped (not requested),true,568,3,0,43,region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,false,0,0,0,0,,Skipped (not requested),0,,Find a Job | Georgia.gov
65,Georgia.gov,https://georgia.gov/how-do-i-find-job-georgia,https://georgia.gov/how-do-i-find-job-georgia,200,true,false,7567,false,0,0,0,0,,Skipped (not requested),true,857,8,5,42,landmark-no-duplicate-banner;landmark-unique;region;tabindex,,false,0,0,0,0,0,0,,Skipped (not requested),true,89,3,3,0,0,0,keyboard-accessible/tabindex;landmarks/landmark-unique;landmarks/no-duplicate-banner,,false,0,0,0,0,,Skipped (not requested),0,,Find a Job in Georgia | Georgia.gov
