issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,fetch_error,page_title
29,European Cities,https://www.hamburg.com/,https://www.hamburg.com/,200,true,false,623,true,1378,42,0,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,756,3,3,48,aria-hidden-focus;button-name,,,"hamburg.com – Your Guide to Exploring, Living &amp; Working in Hamburg"
29,European Cities,https://um.warszawa.pl/,https://um.warszawa.pl/,,false,false,145,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
29,European Cities,https://barcelona.cat/,https://www.barcelona.cat/ca,200,true,true,5250,true,1821,227,75,42,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r80,,true,1375,48,21,38,aria-progressbar-name;aria-prohibited-attr;button-name;color-contrast;frame-title;html-lang-valid;image-alt;landmark-no-duplicate-banner;landmark-unique;link-name;region;tabindex,,,El portal web oficial de Barcelona | Ajuntament de Barcelona
29,European Cities,https://www.pmb.ro/,https://www.pmb.ro/,200,true,false,793,true,4,3,0,84,https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r87,,true,6,3,0,80,landmark-one-main;meta-viewport;page-has-heading-one,,,Primăria București
29,European Cities,https://budapest.hu/,https://budapest.hu/,200,true,false,690,true,1891,120,15,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,true,1507,14,42,45,aria-allowed-role;aria-required-children;image-alt;region,,,BUDAPEST.HU
29,European Cities,http://www.beograd.org.rs/,http://www.beograd.org.rs/,,false,false,5267,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
29,European Cities,http://www.beograd.org.rs/,http://www.beograd.org.rs/,,false,false,335,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
29,European Cities,https://www.novo-sibirsk.ru/,https://www.novo-sibirsk.ru/,200,true,false,3185,true,986,201,111,51,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r70;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78,,true,907,82,5,53,aria-hidden-focus;color-contrast;heading-order;html-has-lang;image-alt;link-name;meta-viewport;page-has-heading-one,,,Официальный сайт Новосибирска
29,European Cities,https://stadt.muenchen.de/rathaus.html,https://stadt.muenchen.de/rathaus.html,200,true,false,1730,true,1642,56,13,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,884,6,24,46,color-contrast;landmark-unique;region,,,Rathaus – Landeshauptstadt München
29,European Cities,http://www.grandlyon.com/,https://www.grandlyon.com/,200,true,true,762,true,1183,102,3,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r43;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r8;https://alfa.siteimprove.com/rules/sia-r83;https://alfa.siteimprove.com/rules/sia-r87,,true,983,8,2,38,label-title-only;landmark-unique;svg-img-alt,,,Métropole de Lyon - La Métropole de Lyon
29,European Cities,https://www.city.kharkiv.ua/,https://www.city.kharkiv.ua/,403,false,false,149,true,100,3,0,66,https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r87,,true,58,4,1,72,landmark-one-main;region,,,Attention Required! | Cloudflare
29,European Cities,https://praha.eu/,https://praha.eu/,200,true,false,1395,true,1717,120,44,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r20;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r80,,true,1521,11,76,40,aria-hidden-focus;frame-title;landmark-main-is-top-level;landmark-no-duplicate-main;landmark-unique,,,Portál hlavního města Prahy - Praha - MHMP
29,European Cities,https://www.comune.milano.it/,https://www.comune.milano.it/,403,false,false,653,true,2472,203,7,41,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r64;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68,,true,2323,94,29,38,aria-allowed-role;aria-required-parent;empty-heading;frame-title;image-alt;label;label-title-only;landmark-main-is-top-level;landmark-no-duplicate-main;landmark-unique;link-name;list,,,403 Forbidden
29,European Cities,http://kzn.ru/,http://kzn.ru/,404,false,false,594,true,1779,362,45,49,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r80;https://alfa.siteimprove.com/rules/sia-r83,,true,10,4,0,79,html-has-lang;landmark-one-main;region,,,404 Not Found
29,European Cities,https://basra.gov.iq/,https://basra.gov.iq/,200,true,false,460,true,65,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,62,1,0,64,meta-refresh,,,ديوان محافظة البصرة &#8211; ديوان محافظة البصرة
29,European Cities,https://be.brussels/,https://be.brussels/en,200,true,true,2221,true,646,35,2,52,https://alfa.siteimprove.com/rules/sia-r111,,true,449,0,3,43,,,,Welcome on the website of the Brussels-Capital Region | Brussels-Capital Region
29,European Cities,https://sofia.bg/,https://sofia.bg/,403,false,false,986,true,1104,160,51,54,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r83,,true,1320,47,18,47,heading-order;image-alt;link-name;page-has-heading-one;region,,,
29,European Cities,https://admgor.nnov.ru/,https://admgor.nnov.ru/,200,true,false,1463,true,1666,198,68,46,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r8;https://alfa.siteimprove.com/rules/sia-r86;https://alfa.siteimprove.com/rules/sia-r90,,true,2768,69,11,39,aria-allowed-attr;aria-allowed-role;aria-hidden-focus;aria-input-field-name;aria-required-children;aria-required-parent;aria-valid-attr-value;color-contrast;image-alt;link-name;list;listitem;nested-interactive;page-has-heading-one;presentation-role-conflict;region,,,Главная страница  - Официальный сайт администрации города Нижнего Новгорода
29,European Cities,https://beograd.rs/,https://www.beograd.rs/,200,true,true,1387,true,1057,286,111,48,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r110;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r21;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,true,870,111,44,44,aria-allowed-attr;aria-allowed-role;aria-required-children;aria-roles;color-contrast;frame-title;image-redundant-alt;landmark-unique;link-name;meta-viewport-large;region,,,"Град Београд: Најважније градске вести, актуелности и догађаји"
29,European Cities,https://www.gov.kz/memleket/entities/shymkent,https://www.gov.kz/memleket/entities/shymkent,200,true,false,1247,true,5,2,0,84,https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r87,,true,7,2,0,80,landmark-one-main;page-has-heading-one,,,Акимат города Шымкент
29,European Cities,https://www.gov.kz/memleket/entities/shymkent,https://www.gov.kz/memleket/entities/shymkent,200,true,false,1278,true,5,2,0,84,https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r87,,true,7,2,0,80,landmark-one-main;page-has-heading-one,,,Акимат города Шымкент
29,European Cities,http://www.cheladmin.ru/,http://www.cheladmin.ru/,,false,false,10494,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
29,European Cities,https://krd.ru/,https://krd.ru/,477,false,false,1911,true,113,15,1,74,https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73,,true,83,6,1,76,color-contrast;landmark-one-main;page-has-heading-one;region,,,You are blocked
29,European Cities,https://samadm.ru/,https://samadm.ru/,,false,false,10495,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
29,European Cities,http://ufacity.info/,http://ufacity.info/,,false,false,1317,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
29,European Cities,http://www.birmingham.gov.uk/,https://www.birmingham.gov.uk/,200,true,true,1657,true,7,4,0,80,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r70;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r87,,true,7,3,0,80,html-has-lang;landmark-one-main;region,,,Birmingham City Council Homepage
29,European Cities,https://grad-rostov.ru/,https://grad-rostov.ru/,,false,false,360,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
29,European Cities,http://www.tbilisi.gov.ge/,https://www.tbilisi.gov.ge/,200,true,true,1957,true,10,2,1,82,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59,,true,9,4,1,80,html-has-lang;landmark-one-main;page-has-heading-one;region,,,Request Rejected
29,European Cities,https://www.admomsk.ru/,https://www.admomsk.ru/web/guest/main,200,true,true,7696,false,0,0,0,0,,Timeout exceeded while waiting for the document to load,true,1335,247,78,63,color-contrast;definition-list;html-has-lang;landmark-one-main;link-name;page-has-heading-one;region,,,Омск. Архив официального портала Администрации города Омска
29,European Cities,http://www.admkrsk.ru/,http://www.admkrsk.ru/Pages/default.aspx,200,true,true,2350,true,1856,492,309,48,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r83,,false,0,0,0,0,,"page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""http://www.admkrsk.ru/Pages/default.aspx"", waiting until ""domcontentloaded""
",,Официальный сайт администрации города Красноярска
29,European Cities,https://www.stadt-koeln.de/,https://www.stadt-koeln.de/,200,true,false,621,true,963,51,14,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r8;https://alfa.siteimprove.com/rules/sia-r83;https://alfa.siteimprove.com/rules/sia-r90,,true,683,4,8,41,aria-input-field-name;aria-required-children;listitem;nested-interactive,,,Stadt Köln
29,European Cities,https://www.gov.kz/memleket/entities/astana,https://www.gov.kz/memleket/entities/astana,200,true,false,1180,true,5,2,0,84,https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r87,,true,7,2,0,80,landmark-one-main;page-has-heading-one,,,Акимат города Астаны
29,European Cities,http://www.voronezh-city.ru/,https://voronezh-city.gosuslugi.ru/,200,true,true,2272,true,1493,153,18,48,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r64;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73,,true,1408,57,5,45,color-contrast;empty-heading;frame-title;image-alt;image-redundant-alt;link-name;meta-viewport;page-has-heading-one;region,,,Муниципальный округ - Главная страница
29,European Cities,http://www.gorodperm.ru/,https://www.gorodperm.ru/,200,true,true,1200,false,0,0,0,0,,Timeout exceeded while waiting for the document to load,true,653,76,14,50,color-contrast;frame-title;html-has-lang;image-alt;input-button-name;landmark-one-main;link-in-text-block;link-name;page-has-heading-one;region,,,Муниципальное образование город Пермь
29,European Cities,http://www.volgadmin.ru/,http://www.volgadmin.ru/d/Home/Index,200,true,true,3635,true,690,194,22,55,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r8,,true,470,70,5,51,aria-input-field-name;aria-required-children;button-name;color-contrast;image-alt;label;landmark-one-main;link-name;page-has-heading-one;region,,,Главная - Официальный сайт администрации Волгограда
29,European Cities,https://omr.gov.ua/,https://omr.gov.ua/,503,false,false,947,true,35,7,1,72,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r78,,true,50,7,0,71,color-contrast;document-title;html-has-lang;landmark-one-main;link-name;page-has-heading-one;region,,,
29,European Cities,https://start.stockholm/,https://start.stockholm/,200,true,false,977,true,1185,149,14,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66,,true,870,1,4,51,region,,,Stockholms stad
29,European Cities,http://dniprorada.gov.ua/,https://dniprorada.gov.ua/uk,200,true,true,3163,true,67,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,66,1,0,61,meta-refresh,,,Дніпровська міська рада
29,European Cities,https://amsterdam.nl/,https://www.amsterdam.nl/,200,true,true,519,true,815,117,1,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61,,true,590,64,0,47,color-contrast;landmark-one-main;region,,,Home | Gemeente Amsterdam
29,European Cities,https://www.comune.napoli.it/,https://www.comune.napoli.it/,403,false,false,313,true,23,3,0,77,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r79;https://alfa.siteimprove.com/rules/sia-r87,,true,18,5,0,79,html-has-lang;landmark-one-main;region,,,ERROR: The request could not be satisfied
29,European Cities,https://donetsk.gosuslugi.ru/,https://donetsk.gosuslugi.ru/,200,true,false,1798,false,0,0,0,0,,Timeout exceeded while waiting for the document to load,true,1512,47,5,45,color-contrast;frame-title;image-alt;image-redundant-alt;link-name;meta-viewport;page-has-heading-one;region,,,Муниципальный округ - Главная страница
29,European Cities,https://gorod-donetsk.com/,https://gorod-donetsk.com/,200,true,false,2021,true,3,6,0,83,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r87,,true,128,22,14,65,color-contrast;document-title;frame-title;html-has-lang;image-alt;landmark-one-main;link-name;meta-viewport;page-has-heading-one;region,,,
