issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
129,Preserve.eco,https://www.preserve.eco/,https://www.preserve.eco/,200,true,false,7054,false,0,0,0,0,,Skipped (not requested),true,391,9,2,47,button-name;heading-order;html-has-lang;image-alt;label;link-name;region,,true,1502,38,37,1,25,0,a_text_purpose;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;html_lang_exists;img_alt_valid;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),1,,"Shop Toothbrushes, Razors, and Houseware from 100% Recycled Plastic &ndash; Preserve"
129,Preserve.eco,https://www.preserve.eco/collections,https://www.preserve.eco/collections,200,true,false,23231,false,0,0,0,0,,Skipped (not requested),true,8180,13,1,46,button-name;color-contrast;heading-order;html-has-lang;image-alt;label;link-name;page-has-heading-one;region,,true,27635,98,96,2,47,0,a_text_purpose;aria_attribute_deprecated;aria_role_redundant;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_unobscured;element_tabbable_visible;html_lang_exists;html_skipnav_exists;img_alt_valid;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),2,,Collections &ndash; Preserve
129,Preserve.eco,https://www.preserve.eco/pages/overview,https://www.preserve.eco/pages/overview,200,true,false,4584,false,0,0,0,0,,Skipped (not requested),true,397,10,1,46,button-name;color-contrast;heading-order;html-has-lang;image-alt;label;link-name;region,,true,1543,35,34,1,22,0,a_text_purpose;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;html_lang_exists;img_alt_valid;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),1,,Overview &ndash; Preserve
129,Preserve.eco,https://www.preserve.eco/pages/bcorp-certification,https://www.preserve.eco/pages/bcorp-certification,200,true,false,4091,false,0,0,0,0,,Skipped (not requested),true,408,10,1,45,button-name;color-contrast;heading-order;html-has-lang;image-alt;label;link-name;region,,true,1681,35,34,1,21,0,a_text_purpose;aria_keyboard_handler_exists;aria_role_redundant;aria_role_valid;element_attribute_deprecated;element_tabbable_visible;html_lang_exists;img_alt_valid;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),1,,B Corp Certification &ndash; Preserve
129,Preserve.eco,https://www.preserve.eco/a/faq,https://www.preserve.eco/a/faq,200,true,false,5110,false,0,0,0,0,,Skipped (not requested),true,542,29,1,45,button-name;color-contrast;heading-order;html-has-lang;image-alt;label;link-name;region,,true,2342,102,99,3,49,0,a_text_purpose;aria_keyboard_handler_exists;aria_role_redundant;aria_role_valid;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;html_lang_exists;img_alt_valid;input_label_exists;input_label_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Preserve
129,Preserve.eco,https://www.preserve.eco/collections/preserve,https://www.preserve.eco/collections/preserve,200,true,false,6080,false,0,0,0,0,,Skipped (not requested),true,1250,10,2,45,button-name;color-contrast;heading-order;html-has-lang;image-alt;label;link-name;region,,true,4570,92,91,1,39,0,a_text_purpose;aria_attribute_deprecated;aria_role_redundant;element_attribute_deprecated;element_tabbable_role_valid;element_tabbable_visible;html_lang_exists;img_alt_valid;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),1,,Preserve Compostables
129,Preserve.eco,https://www.preserve.eco/pages/contact-us,https://www.preserve.eco/pages/contact-us,200,true,false,4249,false,0,0,0,0,,Skipped (not requested),true,555,10,9,45,button-name;color-contrast;heading-order;html-has-lang;image-alt;label;link-name;region,,true,2224,49,46,3,37,0,a_text_purpose;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;html_lang_exists;img_alt_valid;input_label_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Contact Us &ndash; Preserve
