Image URL,Alt Text,Alt Text Variants,Status,Issues,Title,Title Variants,ARIA Label,ARIA Label Variants,ARIA Describedby,ARIA Describedby Variants,Longdesc,Role,Visible,Width,Height,Occurrences,Page Count,Found On Pages
https://mgifford.github.io/src/assets/placeholder.svg,Preview of a11y-courses,Preview of a11y-courses [1] | Preview of A11yFirst-CKEditor5-Plugin [1] | Preview of accessibility-sandbox [1] | Preview of accessibility-skills [1] | Preview of aedesproject-uif [1] | Preview of audio-news [1] | Preview of awesome-webmcp [1] | Preview of codenames-game [1] | Preview of ContractingHQ [1] | Preview of cribbage-grid [1] | Preview of daily-hhs [1] | Preview of dot-gov-scans [1] | Preview of dpg-dpi-govstack-map [1] | Preview of Drupal-Accessibility-Quicksheet [1] | Preview of drupal-cms [1] | Preview of edu-scans [1] | Preview of Find-Overlays [1] | Preview of firefox-energy-scanner [1] | Preview of generated_content_a11y [1] | Preview of html2html [1] | Preview of keyboard-vibes [1] | Preview of medblocks-ui [1] | Preview of medicare_monthly_enrollment_dashboard [1] | Preview of mgifford.github.io [1] | Preview of ontario-home-energy-futures [1] | Preview of open-accessibility-workbench [1] | Preview of open-data-guide [1] | Preview of pen-archive [1] | Preview of Personas [1] | Preview of SOW-PWS-Builder [1] | Preview of sunclipse [1] | Preview of un-web-tv-downloader [1] | Preview of upstream-first [1] | Preview of uswds-sandbox [1] | Preview of whisper-web [1] | Preview of wsg-webmcp-experiment [1] | Preview of year-in-review-cif [1],GOOD,,,(missing) [37],,(missing) [37],,(missing) [37],,,true,1200,700,37,1,https://mgifford.github.io/
https://mgifford.github.io/src/assets/screenshots/a11y-contracting.png,Preview of a11y-contracting,Preview of a11y-contracting [1],GOOD,,,(missing) [1],,(missing) [1],,(missing) [1],,,true,1400,900,1,1,https://mgifford.github.io/
https://mgifford.github.io/src/assets/screenshots/accessibility-tools.png,Preview of accessibility-tools,Preview of accessibility-tools [1],GOOD,,,(missing) [1],,(missing) [1],,(missing) [1],,,true,340,150,1,1,https://mgifford.github.io/
https://mgifford.github.io/src/assets/screenshots/ACCESSIBILITY.md.png,Preview of ACCESSIBILITY.md,Preview of ACCESSIBILITY.md [1],GOOD,,,(missing) [1],,(missing) [1],,(missing) [1],,,true,1400,900,1,1,https://mgifford.github.io/
https://mgifford.github.io/src/assets/screenshots/airtime2.png,Preview of airtime2,Preview of airtime2 [1],GOOD,,,(missing) [1],,(missing) [1],,(missing) [1],,,true,1400,900,1,1,https://mgifford.github.io/
https://mgifford.github.io/src/assets/screenshots/awesome-copilot.png,Preview of awesome-copilot,Preview of awesome-copilot [1],GOOD,,,(missing) [1],,(missing) [1],,(missing) [1],,,true,340,150,1,1,https://mgifford.github.io/
https://mgifford.github.io/src/assets/screenshots/bellwether.png,Preview of bellwether,Preview of bellwether [1],GOOD,,,(missing) [1],,(missing) [1],,(missing) [1],,,true,340,150,1,1,https://mgifford.github.io/
https://mgifford.github.io/src/assets/screenshots/content-first-wireframe.png,Preview of content-first-wireframe,Preview of content-first-wireframe [1],GOOD,,,(missing) [1],,(missing) [1],,(missing) [1],,,true,1400,900,1,1,https://mgifford.github.io/
https://mgifford.github.io/src/assets/screenshots/contractwatch.png,Preview of contractwatch,Preview of contractwatch [1],GOOD,,,(missing) [1],,(missing) [1],,(missing) [1],,,true,340,150,1,1,https://mgifford.github.io/
https://mgifford.github.io/src/assets/screenshots/contrast-plus.png,Preview of contrast-plus,Preview of contrast-plus [1],GOOD,,,(missing) [1],,(missing) [1],,(missing) [1],,,true,1400,900,1,1,https://mgifford.github.io/
https://mgifford.github.io/src/assets/screenshots/daily-dap.png,Preview of daily-dap,Preview of daily-dap [1],GOOD,,,(missing) [1],,(missing) [1],,(missing) [1],,,true,1400,900,1,1,https://mgifford.github.io/
