issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-consumer-services,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-consumer-services,200,true,false,15323,true,673,35,2,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,527,8,3,42,landmark-no-duplicate-banner;landmark-unique;region;tabindex,,true,1508,38,37,1,18,0,aria_banner_label_unique;aria_complementary_labelled;aria_content_in_landmark;aria_landmark_name_unique;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;input_label_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;svg_graphics_labelled;text_block_heading,,true,90,2,2,0,0,0,landmarks/landmark-unique;landmarks/no-duplicate-banner,,true,322,0,109,3,,,17,,Find Equity and Accessibility Resources for Consumer Services | Georgia.gov
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-disability-services,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-disability-services,200,true,false,12240,true,690,35,6,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,541,8,3,42,landmark-no-duplicate-banner;landmark-unique;region;tabindex,,true,2012,53,46,7,34,0,aria_banner_label_unique;aria_complementary_labelled;aria_content_in_landmark;aria_landmark_name_unique;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;element_tabbable_visible;label_ref_valid;style_color_misuse;style_focus_visible;style_highcontrast_visible;style_viewport_resizable;svg_graphics_labelled,,true,90,2,2,0,0,0,landmarks/landmark-unique;landmarks/no-duplicate-banner,,true,506,0,88,3,,,23,,Find Equity and Accessibility Resources for Disability Services | Georgia.gov
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-veterans-services,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-veterans-services,403,false,false,7742,true,64,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,116,2,0,128,meta-refresh,,true,170,6,6,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,true,32,2,2,1,QW-ACT-R4;QW-ACT-R71,,0,,Just a moment...
65,Georgia.gov,https://georgia.gov/how-do-i-find-aging-equity-and-accessibility-resources,https://georgia.gov/how-do-i-find-aging-equity-and-accessibility-resources,403,false,false,8366,true,64,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,116,2,0,128,meta-refresh,,true,170,6,6,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,true,32,2,2,1,QW-ACT-R4;QW-ACT-R71,,0,,Just a moment...
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-assistance-programs,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-assistance-programs,403,false,false,7644,true,64,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,116,2,0,128,meta-refresh,,true,170,6,6,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,true,32,2,2,1,QW-ACT-R4;QW-ACT-R71,,0,,Just a moment...
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-children-and-parenting,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-children-and-parenting,403,false,false,7694,true,64,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,116,2,0,128,meta-refresh,,true,170,6,6,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,true,32,2,2,1,QW-ACT-R4;QW-ACT-R71,,0,,Just a moment...
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-courts-and-corrections,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-courts-and-corrections,403,false,false,8288,true,64,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,116,2,0,128,meta-refresh,,true,170,6,6,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,true,32,2,2,1,QW-ACT-R4;QW-ACT-R71,,0,,Just a moment...
65,Georgia.gov,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-education-and-teaching,https://georgia.gov/how-do-i-find-equity-and-accessibility-resources-education-and-teaching,403,false,false,7843,true,64,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,116,2,0,128,meta-refresh,,true,170,6,6,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,true,32,2,2,1,QW-ACT-R4;QW-ACT-R71,,0,,Just a moment...
65,Georgia.gov,https://georgia.gov/,https://georgia.gov/,403,false,false,7934,true,64,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,116,2,0,128,meta-refresh,,true,170,6,6,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,true,89,3,3,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception;navigable/page-has-heading-one,,true,32,2,2,1,QW-ACT-R4;QW-ACT-R71,,0,,Just a moment...
65,Georgia.gov,https://georgia.gov/accessibility,https://georgia.gov/accessibility,403,false,false,7780,true,64,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,116,2,0,128,meta-refresh,,true,170,6,6,0,3,0,element_attribute_deprecated;meta_refresh_delay;style_color_misuse;style_highcontrast_visible,,true,90,2,2,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception,,true,32,2,2,1,QW-ACT-R4;QW-ACT-R71,,0,,Just a moment...
