issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
171,commerce.maryland.gov LLM lists,http://commerce.maryland.gov/,https://commerce.maryland.gov/,200,true,true,11511,true,546,71,41,53,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r94,,true,514,20,2,52,aria-command-name;color-contrast;landmark-one-main;meta-viewport;page-has-heading-one;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),56,,Maryland Department of Commerce | Business Resources | Site Selection
171,commerce.maryland.gov LLM lists,http://commerce.maryland.gov/dbed/accessibility,https://commerce.maryland.gov/dbed/accessibility,404,false,true,5661,true,3,5,0,83,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r79;https://alfa.siteimprove.com/rules/sia-r87,,true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,
171,commerce.maryland.gov LLM lists,http://commerce.maryland.gov/media/document-library,https://commerce.maryland.gov/media/document-library,200,true,true,9771,true,877,199,55,40,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r46;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r70;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r8;https://alfa.siteimprove.com/rules/sia-r84;https://alfa.siteimprove.com/rules/sia-r93;https://alfa.siteimprove.com/rules/sia-r94,,true,872,59,23,37,aria-command-name;aria-prohibited-attr;color-contrast;frame-title;heading-order;label;landmark-one-main;link-name;list;meta-viewport;region;select-name,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),173,,Document Library | Maryland Department of Commerce
171,commerce.maryland.gov LLM lists,http://commerce.maryland.gov/dbed/contact-us,https://commerce.maryland.gov/commerce/contact-us,200,true,true,9613,true,650,167,125,45,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r64;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r70;https://alfa.siteimprove.com/rules/sia-r71;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r84;https://alfa.siteimprove.com/rules/sia-r94,,true,750,40,51,43,aria-command-name;aria-prohibited-attr;color-contrast;empty-heading;frame-title;heading-order;landmark-one-main;link-name;list;meta-viewport;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),135,,Contact Commerce | Maryland Department of Commerce
171,commerce.maryland.gov LLM lists,http://commerce.maryland.gov/about,https://commerce.maryland.gov/about,200,true,true,14901,true,882,18,8,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r72,,true,529,3,22,46,aria-allowed-role,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),10,,Maryland Business Climate | Maryland Department of Commerce
171,commerce.maryland.gov LLM lists,http://commerce.maryland.gov/fund/maryland-finance-tracker,https://commerce.maryland.gov/fund/maryland-finance-tracker,200,true,true,6799,true,21,6,0,78,https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r87,,true,135,9,0,68,aria-allowed-role;image-alt;landmark-contentinfo-is-top-level;landmark-one-main;meta-viewport;page-has-heading-one;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),2,,Business Incentives | Finance Tracker | Maryland Department of Commerce
171,commerce.maryland.gov LLM lists,http://commerce.maryland.gov/move/find-a-location/property-search,https://commerce.maryland.gov/move/find-a-location/property-search,200,true,true,17359,true,343,8,0,53,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r72,,true,3715,37,46,40,aria-prohibited-attr;color-contrast;frame-title;heading-order;image-alt;label;link-name,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),34,,Maryland Site Selection | Property Database | Maryland Department of Commerce
171,commerce.maryland.gov LLM lists,http://commerce.maryland.gov/dbed/privacy,https://commerce.maryland.gov/dbed/privacy,404,false,true,5479,true,3,5,0,83,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r79;https://alfa.siteimprove.com/rules/sia-r87,,true,3,5,0,81,document-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,
171,commerce.maryland.gov LLM lists,http://commerce.maryland.gov/news,https://commerce.maryland.gov/news,200,true,true,8391,true,481,83,39,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r94,,true,482,28,7,45,aria-command-name;aria-prohibited-attr;color-contrast;heading-order;landmark-one-main;list;meta-viewport;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),61,,News
171,commerce.maryland.gov LLM lists,http://commerce.maryland.gov/blog/,https://commerce.maryland.gov/blog/,200,true,true,10221,true,667,137,72,48,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r70;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r84;https://alfa.siteimprove.com/rules/sia-r94,,true,751,36,30,45,aria-command-name;aria-prohibited-attr;color-contrast;heading-order;landmark-one-main;link-in-text-block;link-name;list;meta-viewport;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),111,,Maryland Business News | Maryland Department of Commerce
