issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,fetch_error,page_title
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-change-conditions-extend-stay-remain-canada-worker-imm5710.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-change-conditions-extend-stay-remain-canada-worker-imm5710.html,404,false,false,1160,true,319,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/td1.html,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/td1.html,404,false,false,3212,true,320,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2201.html,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2201.html,200,true,false,1062,true,1223,46,47,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,T2201 Disability Tax Credit Certificate - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/family-information-form-imm5707.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/family-information-form-imm5707.html,404,false,false,1234,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/use-representative-form-imm5476.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/use-representative-form-imm5476.html,404,false,false,1148,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2200.html,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2200.html,200,true,false,1179,true,497,42,47,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,T2200 Declaration of Conditions of Employment - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-temporary-residence-imm5257-schedule1.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-temporary-residence-imm5257-schedule1.html,404,false,false,3287,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/5005-r.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/5005-r.html,404,false,false,2170,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/renseignements-famille-imm5707.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/renseignements-famille-imm5707.html,404,false,false,2205,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
18,Government of Canada,https://voyage.gc.ca/voyager/enfant/lettre-consentement,https://voyage.gc.ca/voyager/enfant/lettre-consentement,404,false,false,533,true,384,35,48,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Voyage.gc.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-visa-visiteur-imm5257.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-visa-visiteur-imm5257.html,404,false,false,3160,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-modifier-conditions-sejour-imm5710.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-modifier-conditions-sejour-imm5710.html,404,false,false,3279,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-statut-resident-temporaire-imm5257-annexe1.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-statut-resident-temporaire-imm5257-annexe1.html,404,false,false,1188,true,318,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t2201.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t2201.html,200,true,false,2108,true,524,44,47,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,T2201 Certificat pour le crédit d&#39;impôt pour personnes handicapées - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t4sum.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t4sum.html,200,true,false,1222,true,506,42,47,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,T4SUM Sommaire de la rémunération payée - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html,200,true,false,3276,true,8050,89,49,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73,,false,0,0,0,0,,axe.analyze is not a function,,Check current IRCC processing times - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/account-individuals.html,https://www.canada.ca/en/revenue-agency/services/e-services/cra-login-services.html,200,true,true,6144,true,668,44,45,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Sign in to your CRA account - Canada.ca
18,Government of Canada,https://www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-retirement-pension.html,https://www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-retirement-pension.html,404,false,false,3206,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/space-agency/news/multimedia.html,https://www.canada.ca/en/space-agency/news/multimedia.html,404,false,false,1203,true,320,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,200,true,false,2181,true,661,51,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Electronic travel authorization (eTA) - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship/become-canadian-citizen/citizenship-ceremony.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship/become-canadian-citizen/citizenship-ceremony.html,200,true,false,3108,true,422,38,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Citizenship ceremony - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/verifier-delais-traitement.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/verifier-delais-traitement.html,200,true,false,3177,true,8043,89,49,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73,,false,0,0,0,0,,axe.analyze is not a function,,Vérifiez les délais de traitement actuels de l&#39;IRCC - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/citoyennete-canadienne/devenir-citoyen-canadien/ceremonie-citoyennete.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/citoyennete-canadienne/devenir-citoyen-canadien/ceremonie-citoyennete.html,200,true,false,3167,true,491,44,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,false,0,0,0,0,,axe.analyze is not a function,,Cérémonie de citoyenneté - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/impot/particuliers/sujets/credits-impot-frais-scolarite.html,https://www.canada.ca/fr/agence-revenu/services/impot/particuliers/sujets/credits-impot-frais-scolarite.html,404,false,false,1265,true,319,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,false,0,0,0,0,,axe.analyze is not a function,,Pas trouvé - Canada.ca
