Image URL,Alt Text,Alt Text Variants,Status,Issues,Title,Title Variants,ARIA Label,ARIA Label Variants,ARIA Describedby,ARIA Describedby Variants,Longdesc,Role,Visible,Width,Height,Occurrences,Page Count,Found On Pages
https://www.access-board.gov/images/ada-aba/guides/chapter10/play-guide/23.jpg,photo of a play area with composite structure and 2 spring riders,photo of a play area with composite structure and 2 spring riders [1] | photo of a play area with composite structure and two spring riders [1],SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [2],,(missing) [2],,(missing) [2],,,true,296,245,2,1,https://www.access-board.gov/aba/guides/chapter-10-play-areas/
https://www.access-board.gov/images/ada-aba/guides/chapter10/amusement/access_line.jpg,"photo of sign with access symbol at entrance to waiting line
area","photo of sign with access symbol at entrance to waiting line
area [1]",SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [1],,(missing) [1],,(missing) [1],,,true,230,198,1,1,https://www.access-board.gov/aba/guides/chapter-10-amusement-rides/
https://www.access-board.gov/images/ada-aba/guides/chapter10/boating-guide/chairdock1.jpg,"photo of woman in wheelchair on accessible finger
pier","photo of woman in wheelchair on accessible finger
pier [1]",SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [1],,(missing) [1],,(missing) [1],,,true,225,244,1,1,https://www.access-board.gov/aba/guides/chapter-10-boating-facilities/
https://www.access-board.gov/images/ada-aba/guides/chapter10/boating-guide/p2boat.jpg,"photo of accessible boat
slip","photo of accessible boat
slip [1]",SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [1],,(missing) [1],,(missing) [1],,,true,175,202,1,1,https://www.access-board.gov/aba/guides/chapter-10-boating-facilities/
https://www.access-board.gov/images/ada-aba/guides/chapter10/boating-guide/p5boat.jpg,"photo of
gangway","photo of
gangway [1]",SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [1],,(missing) [1],,(missing) [1],,,true,277,180,1,1,https://www.access-board.gov/aba/guides/chapter-10-boating-facilities/
https://www.access-board.gov/images/ada-aba/guides/chapter10/boating-guide/page-16.jpg,photo of launch ramp without boarding pier,photo of launch ramp without boarding pier [1],SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [1],,(missing) [1],,(missing) [1],,,true,250,148,1,1,https://www.access-board.gov/aba/guides/chapter-10-boating-facilities/
https://www.access-board.gov/images/ada-aba/guides/chapter10/boating-guide/page-8_hi.jpg,"photo of gangway connecting floating
pier","photo of gangway connecting floating
pier [1]",SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [1],,(missing) [1],,(missing) [1],,,true,201,138,1,1,https://www.access-board.gov/aba/guides/chapter-10-boating-facilities/
https://www.access-board.gov/images/ada-aba/guides/chapter10/fishing-guide/p3fish.jpg,"photo of man in wheelchair
fishing","photo of man in wheelchair
fishing [1]",SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [1],,(missing) [1],,(missing) [1],,,true,150,184,1,1,https://www.access-board.gov/aba/guides/chapter-10-fishing-piers-and-platforms/
https://www.access-board.gov/images/ada-aba/guides/chapter10/fishing-guide/p5fish.jpg,"photo of man in wheelchair fishing from floating
pier","photo of man in wheelchair fishing from floating
pier [1]",SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [1],,(missing) [1],,(missing) [1],,,true,200,200,1,1,https://www.access-board.gov/aba/guides/chapter-10-fishing-piers-and-platforms/
https://www.access-board.gov/images/ada-aba/guides/chapter10/golf-guide/2002_Conn_Amputee-Tom_Quin.jpg,"photo of man using wheelchair on golf
course","photo of man using wheelchair on golf
course [1]",SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [1],,(missing) [1],,(missing) [1],,,true,200,146,1,1,https://www.access-board.gov/aba/guides/chapter-10-golf-courses/
https://www.access-board.gov/images/ada-aba/guides/chapter10/golf-guide/onthebeach-color.jpg,"photo of player in single rider adaptive golf car in sand
trap","photo of player in single rider adaptive golf car in sand
trap [1]",SUSPICIOUS,"Alt text contains redundant phrase ""photo of""",,(missing) [1],,(missing) [1],,(missing) [1],,,true,187,119,1,1,https://www.access-board.gov/aba/guides/chapter-10-golf-courses/
